siteID,Name,aw_cai_mn,clumpy,nlsi,pafrac
84,Tnca,72.78617710583154,0.649715930237715,0.24907846234860453,1.2587260673145575
85,Cape Cod Cooperative Extension Field Office,32.804232804232804,0.6026563894491427,0.2831818181818182,1.4907676491121018
86,Tuckahoe State Park,51.65644171779142,0.8067956176109926,0.16030534351145037,1.2896531270997003
55,Hemlock Bluffs,49.37679769894537,0.7407121250625066,0.19445818901533893,1.3961314734891341
105,Wellesley College,40.958268933539415,0.7109754264748601,0.24859211584875301,1.3560266651884296
104,The Children's Museum,0,0.5994254524561907,0.4,NA
103,TMS,39.61165048543689,0.7209874964576753,0.24796747967479674,1.4361687017653366
102,Bolton Flats WMA,65.17045454545456,0.7905704995566066,0.1192443919716647,1.3321690557178478
101,Mass Audubon's Boston Nature Center,33.70786516853933,0.6831518700357693,0.2952522255192878,1.3981300073721548
99,Currituck Banks Reserve,49.64028776978418,0.8618217821782178,0.13779527559055119,NA
98,South Shore Natural Science Center,48.897795591182366,0.6572956624798573,0.2088477366255144,1.4259695217437507
97,Museum of American Bird Art,43.5374149659864,0.7313558370346849,0.2176678445229682,1.4163069998742321
95,Mt. Auburn Cemetery,18.750000000000004,0.7814999925403195,0.2692307692307692,NA
96,Mass Audubon's Broadmoor Wildlife Sanctuary,39.89298454221166,0.562815500378152,0.23803718378543126,1.4432169333895284
93,Walker Nature Center,30.269523151347617,0.47487375446138336,0.31735889243876464,1.4965804935145623
80,Duke School,68.43286933093849,0.7405410611629717,0.15803452855245684,1.32535669770847
81,Roxbury Park,36.193619361936186,0.6568482544690963,0.2646556630620376,1.431398819645927
82,Mataniuck State Park,61.080657791699295,0.8091923137537222,0.12771958098307817,1.352166303584241
83,Environmental Sciences Magnet School,0,0.4860711001366724,0.5172413793103449,NA
87,Bio group 30-31,31.13964686998395,0.6515650667809444,0.30183946488294316,1.447714773092277
88,Zoo Knoxville,26.086956521739133,0.651271920293434,0.3291139240506329,1.424100033909076
89,Ijams Nature Center,59.24528301886793,0.8037893382098389,0.15092502434274585,1.3088048743593372
91,The New York Botanical Garden,48.611111111111114,0.7701261020759422,0.19293478260869565,1.3204120818544696
90,Pritchard Park (Chapel Hill Public Library),32.25806451612904,0.6288220806538921,0.3135011441647597,1.458531732267291
78,NC Botanical Garden,52.3937963587323,0.6501123772791023,0.21087257617728533,1.469677663022941
77,Prairie Ridge Ecostation,31.987577639751553,0.7249930154090821,0.2730263157894737,1.3243643814279078
40,Red Top Mountain State Park,75.19523986612124,0.7277100360998374,0.1998006975585451,NA
45,Central Park,0,NA,NA,NA
46,Fresh Pond Reservation,24.074074074074076,0.6905164380186156,0.2986577181208054,NA
47,Calvin College Ecosystem Preserve,45.01347708894879,0.777472775577871,0.20625889046941678,1.4380587230375963
49,Beus Pond,49.06832298136646,0.8278407014979904,0.17434210526315788,NA
50,Linda Loring Nature Foundation,41.3716814159292,0.7525594589802689,0.22996515679442509,1.366362036539837
51,Acadia NP - Sundew,51.76600441501103,0.7952783650458068,0.1684751570531125,NA
52,Acadia NP - Alder,66.90294438386043,0.7951804563796762,0.1134238310708899,NA
53,Crawford Park District,59.18570009930487,0.828412425271064,0.13333333333333333,1.3449821159075108
54,Kalamazoo Nature Center,59.31372549019607,0.7848357879542526,0.13633093525179857,1.4430122993650476
56,Stage Nature Center,48.692810457516345,0.808123467468113,0.17504332755632582,1.2232454239953896
57,Piedmont Wildlife Center,54.34027777777778,0.7709213686235689,0.16547406082289803,1.307048670343549
59,Jordan Lake SRA,66.66666666666667,0.7352774623362858,0.1622668074621612,1.2884758098814373
60,UNC Chapel Hill Campus,39.31297709923664,0.7389373731593198,0.2769857433808554,1.3851756703362732
61,Pfeiffer University,61.74183514774494,0.7281081287487591,0.1425438596491228,1.3757187201065875
63,Cradle Heritage Site,85.51575046324893,0.7763406435088834,0.2984869325997249,NA
92,Schumacher Farm Park,11.627906976744185,0.6625132811745388,0.3472222222222222,NA
65,"College of Charleston Plantation, Hollywood SC",58.44675740592474,0.7878236817325799,0.14956736711990112,1.3685703537068625
66,CawCaw Interpretive Center,41.78794178794179,0.7062361596887353,0.22514777001612035,1.398089508179716
67,East Carolina University,0,0.6364243073626206,0.4444444444444444,NA
68,NC State University,0,0.61272904310879,0.47368421052631576,NA
69,Forest Meadow (TNCA),70.30730897009968,0.7468547430245543,0.1704892966360856,1.2725262267125195
70,Plants of Promise Garden (TNCA),71.25506072874494,0.6472027210884352,0.2406311637080868,1.2649226979506827
71,Azalea Repository (TNCA),72.36981934112646,0.6284327809885182,0.2649478880965442,1.2716331978662607
72,Stream Garden (TNCA),70.81016679904687,0.7200610403762393,0.19304059652029826,1.270387798699139
73,Great Smoky Mountains Institute at Tremont,88.19133034379671,0.8173770036629256,0.3626373626373626,NA
74,Wild Spirit Education,69.07419566644779,0.8445656535101264,0.10313447927199192,1.3465551413631685
75,"Graham Middle School, Graham, NC",23.170731707317074,0.6846295485683352,0.3103448275862069,NA
76,Georgetown,43.9121756487026,0.7773006361940996,0.21316614420062696,1.3230762195911658
108,Piney Knoll Conservation Area,57.831325301204814,0.7522759904700295,0.157319737800437,1.3223326464235905
109,The Montessori School,39.53488372093023,0.7202062407696892,0.2484787018255578,1.437309671445599
111,Pathfinder Ranch,48.37067209775967,0.7533522118475434,0.18621778011572857,1.3478060289813216
112,NC Museum of Life and Science,40.974212034383946,0.7825402037636827,0.19696969696969696,NA
113,BBS 27-041-11,84.79277033343722,0.6737391783116022,0.3179611650485437,NA
114,BBS 27-041-32,87.22950320024383,0.7825259638639913,0.3140096618357488,NA
115,BBS 63-022-05,88.71161950632148,0.8485231333372387,0.2992125984251969,NA
116,BBS 63-031-05,82.46006389776358,0.6532541607349047,0.2999016715830875,1.2055925788326374
117,BBS 63-031-17,75.9381171823568,0.5995331637336404,0.30798479087452474,NA
118,BBS 63-906-15,81.4254178492589,0.6419856442080063,0.32638164754953075,NA
119,BBS 63-906-27,85.74085554866706,0.7625331097664696,0.28936742934051146,NA
120,BBS 63-906-44,84.50791679602608,0.663000882143925,0.3273657289002558,NA
121,BBS 63-909-09,88.06060606060606,0.8076527614571084,0.30685920577617326,NA
122,BBS 63-909-44,84.94723774053384,0.6715415642615634,0.3211963589076723,NA
123,BBS 63-910-06,77.14191200793914,0.5960876509661611,0.30654761904761907,NA
124,BBS 63-910-28,85.83638583638583,0.7552541447968358,0.3167701863354037,NA
125,BBS 63-911-08,85.09659613615455,0.6973721518917991,0.3409090909090909,NA
126,BBS 63-911-38,83.72387587080432,0.7270173437871236,0.27899686520376177,NA
127,BBS 82-042-06,89.98815165876776,0.9488007146380819,0.3502824858757062,NA
128,BBS 82-042-19,87.30933496034167,0.7975665841029151,0.3081967213114754,NA
129,BBS 82-042-40,80.4072096128171,0.7131485962284445,0.24944154877140728,NA
130,BBS 82-902-43,88.08664259927801,0.7827859922178984,0.34393638170974156,NA
131,BBS 82-903-39,94.55119013478635,49.60963676798697,0.8888888888888888,NA
133,BBS 88-900-09,88.17852834740651,0.7779953542286138,0.32806324110671936,NA
134,BBS 88-900-29,81.65813060179258,0.6843168537838696,0.2946768060836502,NA
135,BBS 88-902-23,84.55813953488372,0.6942990005133318,0.3248730964467005,NA
136,BBS 88-902-36,84.34423626548111,0.727847113884556,0.2742796157950907,NA
137,BBS 88-905-17,88.11104405552203,0.7870774672909736,0.3333333333333333,NA
138,BBS 88-905-38,87.93103448275862,0.8234678556804226,0.32116788321167883,NA
139,BBS 88-907-21,88.54479855682501,0.8119895374094845,0.3292181069958848,NA
140,BBS 88-907-45,86.95913461538463,0.7782260006297347,0.35009671179883944,NA
141,BBS 88-920-25,87.43152769324406,0.7651951135101942,0.3197969543147208,NA
142,BBS 88-920-36,90.53254437869823,0.9601136731440489,0.3448275862068966,NA
143,BBS 88-921-12,89.48306595365418,0.8862709181713421,0.3489583333333333,NA
144,BBS 88-921-30,89.8959881129272,0.8953611003352865,0.34005037783375314,NA
145,BBS 88-922-17,86.89676237018938,0.7248184401641936,0.32591414944356123,NA
146,BBS 88-922-42,88.79232843871742,0.8699745357418533,0.33186813186813185,NA
147,BBS 88-923-05,82.22591362126246,0.7385076353396792,0.23198733174980204,NA
148,BBS 88-923-46,87.1132472213878,0.7832998229966835,0.35700197238658776,NA
149,Chattahoochee Nature Center,30.76923076923077,0.6209453441787003,0.30083234244946494,1.4295458795119607
150,Dunwoody Nature Center,20.855614973262036,0.5182017529476323,0.38723108952116586,1.4994199487686335
151,Blue Heron Nature Preserve,18.352601156069365,0.5288137159568315,0.3876784372652141,1.470483718773306
154,NC Aquarium at Fort Fisher,69.54887218045114,0.967671270310805,0.056112224448897796,NA
152,Austin Nature & Science Center,29.695885509839002,0.6221601633590955,0.3233644859813084,1.4504844778805126
153,Blackstone River State Park,54.745166959578206,0.7473639185785469,0.18568840579710144,1.3079308609736968
158,Columbus Botanical Garden,38.63636363636364,0.7187713307899373,0.2494033412887828,1.395116251617947
159,H.J. Andrews Experimental Forest,94.34882386689615,10.05812143227839,0.6774193548387096,NA
160,Discovery Center at Murfree Spring,0,0.5781344355130906,0.4186046511627907,NA
162,Riverbend Park,69.2102454642476,0.8343105053791706,0.10822378477529808,NA
163,Caledon State Park,77.94466403162056,0.7980736505343409,0.1481810115350488,NA
166,Oregon Ridge Nature Center,87.34880679960771,0.8668070586093952,0.17035611164581327,NA
168,Cuyamaca Outdoor School,0,0.28448523085747063,0.7142857142857143,NA
167,Seven Islands State Birding Park,54.869816779170684,0.7788613635859096,0.1757093081134893,1.3127052442294906
169,Fernbank Museum,41.53726708074534,0.6179386156271163,0.2507987220447284,1.437740761552987
171,Riverbanks,38.94927536231884,0.7210595607366374,0.2412488174077578,1.3613473128938516
172,Marin Municipal Water District,76.67415730337079,0.8459228180350576,0.10875706214689265,NA
173,Lakeside Lab,28.40466926070039,0.7194345475014621,0.2598752598752599,NA
174,Forest Park Camden NY,50.25951557093426,0.7328538611283245,0.19607843137254902,1.3676267600153553
175,Schuylkill Center,71.31979695431473,0.756688623409202,0.12166859791425261,1.3666987988988715
176,Coweeta - BB,86.23741226731768,0.7165383836006248,0.3333333333333333,NA
177,Coweeta - BS,84.59876543209877,0.683588994668781,0.32891246684350134,NA
178,Coweeta - RK,89.02147971360381,0.8489375063798434,0.33966745843230406,NA
179,Fernbank Forest,41.79936305732485,0.6238698805610275,0.25071691929537077,1.4475752031913478
181,Crossways Survey,29.043683589138134,0.608229328849824,0.3137614678899083,1.5383506710372317
182,Appalachian State University,35.22267206477733,0.6900996001454016,0.2863202545068929,1.4171660069193803
183,Camp Woods Survey,36.88586545729403,0.5850308050264044,0.268558103381267,1.5054820245394815
184,University of Pittsburgh,0,1,0,NA
185,UNCW,30.054644808743173,0.6927506695463748,0.2943722943722944,1.2657694781074853
186,Imago,50.147492625368734,0.8115481713704253,0.16653875671527243,NA
187,Lake Superior Zoo,70.53245805981037,0.8569444923586436,0.10161229846269217,1.3582207053421336
188,Scott's Run Nature Preserve,72.90836653386455,0.7506588232866249,0.14889196675900276,1.389146790231095
189,Potter Park Zoo,6.250000000000001,0.6068500443655723,0.45121951219512196,NA
191,EwA at Habitat,41.301460823373176,0.7084825441568083,0.23914541695382494,1.4578473587273975
192,EwA at Fresh Pond,21.39303482587065,0.6548349465637864,0.32707774798927614,1.4712886412192157
193,EwA at the Fells,79.61229946524065,0.938134920693744,0.050446122168840084,NA
194,"Merrimac Farms, Nokesville, VA",49.6124031007752,0.8047684189955052,0.16890080428954424,1.3883228421636835
195,Saint Louis Zoo Historic Valley,24.334600760456276,0.6898885336372099,0.2961460446247465,1.3560037172119335
197,Triangle Land Conservancy,63.052050473186135,0.6081623441001388,0.24031620553359684,1.3891918231048936
198,Forest Meadow,72.05551387846961,0.6916412866690996,0.2177227251071939,1.2572423301619162
199,Virginia Zoo,0,-1,1,NA
200,Utah's Hogle Zoo,18,0.6117221308363913,0.39444444444444443,1.4199247129446546
201,Big Branch,82.74734260016353,0.8967115303438649,0.08811924594476107,NA
202,VaZooVol_TheresaP,0,-1,1,NA
203,88-956651-30,70.34407427635172,0.8257459804637038,0.10057211683227943,NA
204,Halley STEAM Reston Site,22.434782608695652,0.6061740867478107,0.3448275862068966,1.5363878511790763
206,Roger Judson Home,51.887396033269354,0.7088265601154786,0.17695338148391332,1.4160836646768007
207,Woodland Edge Hill,63.8905066977286,0.8113668555905617,0.11518949567293345,1.3283808252389167
208,"Moyer Sports Complex, Salem VA.",65.47528517110267,0.8487217916445859,0.11536957371920219,NA
211,Lake Elkhorn Trail,16.876574307304786,0.5754284762281597,0.38461538461538464,1.5030725063247654
209,Halley Elementary South,28.74870734229576,0.5788621483046832,0.31480491715660075,1.4924881324000603
210,Woodland Edge Ravine,63.1610219845514,0.8077541847618096,0.11757538836430094,1.3337140915529342
213,Occoquan Forest,43.87755102040816,0.592969097549116,0.22955305564001216,1.4575673885990612
214,Inglewood area,18.339100346020764,0.565111324059546,0.4099264705882353,1.443316118741065
215,Putnam Marsh Extension,22.222222222222225,0.6270461438643663,0.3524027459954233,1.413322131821004
216,Lillian Anderson Arboretum Fern Oak Site,67.6270298585647,0.7911794191291426,0.10955056179775281,1.357051107351277
217,16 Old Paris Mtn,15.492957746478874,0.5888738514477729,0.4153846153846154,1.3362877224740002
218,White Pond Yard,47.62900976290098,0.6822446929618965,0.2066618911174785,1.3720620469231517
220,Liberty Fox Backyard,58.433734939759034,0.7697357764504771,0.14261168384879724,1.3967145107079706
221,Honeybee House,44.739168877099914,0.678024330967249,0.2315405651777575,1.5127466909120337
222,2 Henry Circle,54.172913543228375,0.6326086842160638,0.18599562363238512,1.3969046302669963
223,Burgundy Center,88.68388683886839,0.8548681543623493,0.25471698113207547,NA
224,Jordan Community Garden,14.285714285714286,0.8493951612903226,0.15,NA
227,Bluegrass Elementary Area Caterpillars Count,15.602836879432624,0.5920354453716506,0.39147286821705424,1.5072255495556417
228,Schoodic,54.61847389558232,0.8223228461049105,0.15427380125086865,NA
229,Camp Henry Hoover - Girl Scouts Heart of New Jersey,75.53807947019868,0.8060288108698104,0.14058144165671047,1.3290950240099477
230,BHRC Pine Hollow,87.2457216661285,0.8986494418871361,0.1705263157894737,NA
231,BHRC Happy Hill,92.80487804878051,1.1286140952131507,0.11666666666666667,NA
232,Discovery Park Grounds,0,-1,NA,NA
233,Botany Bay Heritage Preserve,80.5277525022748,0.8700839462886175,0.09733893557422969,NA
234,Bernheim Arboretum &amp; Research Forest,50.62611806797854,0.6690337972543905,0.18612469437652812,1.3481970662553961
236,Souther WV caterpillar watch,70.87646652864045,0.8517887323280591,0.09393831974477136,NA
238,Dale Hollow Lake State Resort Park,86.98363211223693,0.9546768481426139,0.06619504800404244,NA
239,Birmingham Zoo AL,31.29973474801061,0.7020051249672306,0.2853146853146853,1.3912409616252224
240,Chepiwanoxet,53.583617747440265,0.852992985128103,0.14882032667876588,NA
241,Scar,37.367303609341825,0.6733493399972137,0.2502744237102086,1.4081223702021184
242,RBP TRAINING SITE,65.02609992542878,0.5777098144048632,0.2610478359908884,1.392997972234719
243,East Blake Lane Park,34.68208092485549,0.7121168202033038,0.27522935779816515,1.3603699864763608
244,Saginaw Children's Zoo,42.55319148936171,0.9113065873476495,0.0875,NA
245,Squam Lakes Association,61.05150214592274,0.7485218407898185,0.14755095832065712,1.3014144088778081
246,Halyburton Park,8.750000000000002,0.5354380879799103,0.45774647887323944,1.4615498434916878
247,PAMS TREES,21.59090909090909,0.6471435051716447,0.34394904458598724,NA
248,Riverbanks Zoo,34.641638225255974,0.6741371747093139,0.2831700801424755,1.4293489784378153
249,Highlands Biological Station,56.162070906021384,0.7148504232607542,0.16129032258064516,1.356370691536787
250,Ridge Lodge 1,59.62314939434725,0.8373594749818369,0.13137665967854648,NA
251,Cowee MAPS Site,60.201632261161784,0.6863236871454719,0.1728793660111535,1.4278078872732924
252,Kituah MAPS Site,45.48467274233637,0.7004655151292417,0.22226962457337884,1.3805576612182533
253,Big Bald Banding Station,79.66903073286052,0.6934300498434597,0.25993031358885016,NA
254,Site 1,30.258899676375407,0.6629371093246355,0.28920741989881954,1.4222805086864867
255,EwA at Horn Pond,51.93798449612403,0.7734253208813604,0.18431635388739948,1.43359732318493
256,Broyhill Park,10.123456790123457,0.47419125441103466,0.47074122236671,1.5383779347293896
257,Merrimac Farm,48.35443037974684,0.7960252083303526,0.16940249507550886,1.424409000040377
259,Harry and Jane P,65.18891687657431,0.7437022743185356,0.13636363636363635,1.3449679723705215
260,Bernheim,89.1382405745063,0.8949396789673476,0.319910514541387,NA
261,Bernheim Forest,90.47163798597835,0.9844531912339535,0.1393643031784841,NA
262,Backyard1,24.615384615384617,0.6642798382857824,0.3102652825836217,1.4378811656050319
263,BISP Camp Store,36.320754716981135,0.6914241346162943,0.26371826371826373,1.3661571252576705
264,Center Hill Preserve (MA),54.7970479704797,0.7796198059030088,0.16127497621313036,1.3981580015008819
265,BISP Creek Landing Road,36.64335664335665,0.6867956826336407,0.2623546511627907,1.392462463466518
266,BISP Watch House Trail,33.63802559414991,0.6707470966531762,0.2903533906399236,1.4132998882127141
267,"Belle Isle State Park, Lancaster, VA",30.7832422586521,0.6521233896984638,0.30256898192197906,1.440628592120392
268,BHRC - Pan Hollow,87.82578875171468,0.9409025666770644,0.11162432640492687,NA
269,BHRC - Hemlock Draw,89.06926406926408,0.9468661806239463,0.08498402555910543,NA
270,Utah's Hogle Zoo,21.917808219178085,0.667570322521532,0.328125,NA
271,"Riverbend Park - Catawba County, NC",82.58474576271186,0.8834026237474782,0.08781869688385269,1.2752598795582846
